Series ID,Year,Period,Label,Value
APU0000711311,2011,M04,2011 Apr,0.926
APU0000711311,2011,M05,2011 May,0.916
APU0000711311,2011,M06,2011 Jun,1.014
APU0000711311,2011,M07,2011 Jul,1.078
APU0000711311,2011,M08,2011 Aug,1.268
APU0000711311,2011,M09,2011 Sep,1.438
APU0000711311,2011,M10,2011 Oct,1.386
APU0000711311,2011,M11,2011 Nov,1.142
APU0000711311,2011,M12,2011 Dec,0.983
APU0000711311,2012,M01,2012 Jan,0.929
APU0000711311,2012,M02,2012 Feb,0.852
APU0000711311,2012,M03,2012 Mar,0.850
APU0000711311,2012,M04,2012 Apr,0.910
APU0000711311,2012,M05,2012 May,0.968
APU0000711311,2012,M06,2012 Jun,1.032
APU0000711311,2012,M07,2012 Jul,1.127
APU0000711311,2012,M08,2012 Aug,1.283
APU0000711311,2012,M09,2012 Sep,1.296
APU0000711311,2012,M10,2012 Oct,1.254
APU0000711311,2012,M11,2012 Nov,1.102
APU0000711311,2012,M12,2012 Dec,1.035
APU0000711311,2013,M01,2013 Jan,0.991
APU0000711311,2013,M02,2013 Feb,0.998
APU0000711311,2013,M03,2013 Mar,0.988
APU0000711311,2013,M04,2013 Apr,0.981
APU0000711311,2013,M05,2013 May,1.048
APU0000711311,2013,M06,2013 Jun,1.147
APU0000711311,2013,M07,2013 Jul,1.287
APU0000711311,2013,M08,2013 Aug,1.377
APU0000711311,2013,M09,2013 Sep,1.334
APU0000711311,2013,M10,2013 Oct,1.328
APU0000711311,2013,M11,2013 Nov,1.201
APU0000711311,2013,M12,2013 Dec,1.129
APU0000711311,2014,M01,2014 Jan,1.118
APU0000711311,2014,M02,2014 Feb,1.146
APU0000711311,2014,M03,2014 Mar,1.212
APU0000711311,2014,M04,2014 Apr,1.261
APU0000711311,2014,M05,2014 May,1.342
APU0000711311,2014,M06,2014 Jun,1.299
APU0000711311,2014,M07,2014 Jul,1.390
APU0000711311,2014,M08,2014 Aug,1.467
APU0000711311,2014,M09,2014 Sep,1.486
APU0000711311,2014,M10,2014 Oct,1.508
APU0000711311,2014,M11,2014 Nov,1.352
APU0000711311,2014,M12,2014 Dec,1.246
APU0000711311,2015,M01,2015 Jan,1.195
APU0000711311,2015,M02,2015 Feb,1.185
APU0000711311,2015,M03,2015 Mar,1.201
APU0000711311,2015,M04,2015 Apr,1.165
APU0000711311,2015,M05,2015 May,1.208
APU0000711311,2015,M06,2015 Jun,1.274
APU0000711311,2015,M07,2015 Jul,1.380
APU0000711311,2015,M08,2015 Aug,1.493
APU0000711311,2015,M09,2015 Sep,1.480
APU0000711311,2015,M10,2015 Oct,1.514
APU0000711311,2015,M11,2015 Nov,1.329
APU0000711311,2015,M12,2015 Dec,1.229
APU0000711311,2016,M01,2016 Jan,1.196
APU0000711311,2016,M02,2016 Feb,1.194
APU0000711311,2016,M03,2016 Mar,1.188
APU0000711311,2016,M04,2016 Apr,1.176
APU0000711311,2016,M05,2016 May,1.148
APU0000711311,2016,M06,2016 Jun,1.186
APU0000711311,2016,M07,2016 Jul,1.268
APU0000711311,2016,M08,2016 Aug,1.365
APU0000711311,2016,M09,2016 Sep,1.410
APU0000711311,2016,M10,2016 Oct,1.412
APU0000711311,2016,M11,2016 Nov,1.239
APU0000711311,2016,M12,2016 Dec,1.169
APU0000711311,2017,M01,2017 Jan,1.186
APU0000711311,2017,M02,2017 Feb,1.191
APU0000711311,2017,M03,2017 Mar,1.180
APU0000711311,2017,M04,2017 Apr,1.174
APU0000711311,2017,M05,2017 May,1.226
APU0000711311,2017,M06,2017 Jun,1.346
APU0000711311,2017,M07,2017 Jul,1.462
APU0000711311,2017,M08,2017 Aug,1.453
APU0000711311,2017,M09,2017 Sep,1.480
APU0000711311,2017,M10,2017 Oct,1.590
APU0000711311,2017,M11,2017 Nov,1.486
APU0000711311,2017,M12,2017 Dec,1.315
APU0000711311,2018,M01,2018 Jan,1.326
APU0000711311,2018,M02,2018 Feb,1.339
APU0000711311,2018,M03,2018 Mar,1.305
APU0000711311,2018,M04,2018 Apr,1.291
APU0000711311,2018,M05,2018 May,1.348
APU0000711311,2018,M06,2018 Jun,1.409
APU0000711311,2018,M07,2018 Jul,1.538
APU0000711311,2018,M08,2018 Aug,1.559
APU0000711311,2018,M09,2018 Sep,1.511
APU0000711311,2018,M10,2018 Oct,1.502
APU0000711311,2018,M11,2018 Nov,1.437
APU0000711311,2018,M12,2018 Dec,1.389
APU0000711311,2019,M01,2019 Jan,1.344
APU0000711311,2019,M02,2019 Feb,1.298
APU0000711311,2019,M03,2019 Mar,1.346
APU0000711311,2019,M04,2019 Apr,1.280
APU0000711311,2019,M05,2019 May,1.331
APU0000711311,2019,M06,2019 Jun,1.296
APU0000711311,2019,M07,2019 Jul,1.411
APU0000711311,2019,M08,2019 Aug,1.442
APU0000711311,2019,M09,2019 Sep,1.426
APU0000711311,2019,M10,2019 Oct,1.470
APU0000711311,2019,M11,2019 Nov,1.429
APU0000711311,2019,M12,2019 Dec,1.327
APU0000711311,2020,M01,2020 Jan,1.244
APU0000711311,2020,M02,2020 Feb,1.218
APU0000711311,2020,M03,2020 Mar,1.174
APU0000711311,2020,M05,2020 May,1.209
APU0000711311,2020,M06,2020 Jun,1.296
APU0000712311,1980,M01,1980 Jan,0.703
APU0000712311,1980,M02,1980 Feb,0.586
APU0000712311,1980,M03,1980 Mar,0.642
APU0000712311,1980,M04,1980 Apr,0.634
APU0000712311,1980,M05,1980 May,0.737
APU0000712311,1980,M06,1980 Jun,0.745
APU0000712311,1980,M07,1980 Jul,0.683
APU0000712311,1980,M08,1980 Aug,0.646
APU0000712311,1980,M09,1980 Sep,0.679
APU0000712311,1980,M10,1980 Oct,0.764
APU0000712311,1980,M11,1980 Nov,0.603
APU0000712311,1980,M12,1980 Dec,0.662
APU0000712311,1981,M01,1981 Jan,0.792
APU0000712311,1981,M02,1981 Feb,1.016
APU0000712311,1981,M03,1981 Mar,1.166
APU0000712311,1981,M04,1981 Apr,1.201
APU0000712311,1981,M05,1981 May,0.607
APU0000712311,1981,M06,1981 Jun,0.639
APU0000712311,1981,M07,1981 Jul,0.614
APU0000712311,1981,M08,1981 Aug,0.659
APU0000712311,1981,M09,1981 Sep,0.604
APU0000712311,1981,M10,1981 Oct,0.652
APU0000712311,1981,M11,1981 Nov,0.646
APU0000712311,1981,M12,1981 Dec,0.642
APU0000712311,1982,M01,1982 Jan,0.763
APU0000712311,1982,M02,1982 Feb,0.901
APU0000712311,1982,M03,1982 Mar,0.778
APU0000712311,1982,M04,1982 Apr,0.664
APU0000712311,1982,M05,1982 May,0.694
APU0000712311,1982,M06,1982 Jun,0.869
APU0000712311,1982,M07,1982 Jul,0.837
APU0000712311,1982,M08,1982 Aug,0.584
APU0000712311,1982,M09,1982 Sep,0.548
APU0000712311,1982,M10,1982 Oct,0.633
APU0000712311,1982,M11,1982 Nov,0.744
APU0000712311,1982,M12,1982 Dec,0.849
APU0000712311,1983,M01,1983 Jan,0.726
APU0000712311,1983,M02,1983 Feb,0.814
APU0000712311,1983,M03,1983 Mar,1.081
APU0000712311,1983,M04,1983 Apr,1.011
APU0000712311,1983,M05,1983 May,0.950
APU0000712311,1983,M06,1983 Jun,0.797
APU0000712311,1983,M07,1983 Jul,0.732
APU0000712311,1983,M08,1983 Aug,0.584
APU0000712311,1983,M09,1983 Sep,0.621
APU0000712311,1983,M10,1983 Oct,0.709
APU0000712311,1983,M11,1983 Nov,0.726
APU0000712311,1983,M12,1983 Dec,0.663
APU0000712311,1984,M01,1984 Jan,0.854
APU0000712311,1984,M02,1984 Feb,0.998
APU0000712311,1984,M03,1984 Mar,0.973
APU0000712311,1984,M04,1984 Apr,0.839
APU0000712311,1984,M05,1984 May,0.766
APU0000712311,1984,M06,1984 Jun,0.778
APU0000712311,1984,M07,1984 Jul,0.692
APU0000712311,1984,M08,1984 Aug,0.901
APU0000712311,1984,M09,1984 Sep,0.741
APU0000712311,1984,M10,1984 Oct,0.744
APU0000712311,1984,M11,1984 Nov,0.724
APU0000712311,1984,M12,1984 Dec,0.678
APU0000712311,1985,M01,1985 Jan,0.697
APU0000712311,1985,M02,1985 Feb,0.840
APU0000712311,1985,M03,1985 Mar,0.945
APU0000712311,1985,M04,1985 Apr,1.194
APU0000712311,1985,M05,1985 May,0.681
APU0000712311,1985,M06,1985 Jun,0.624
APU0000712311,1985,M07,1985 Jul,0.665
APU0000712311,1985,M08,1985 Aug,0.642
APU0000712311,1985,M09,1985 Sep,0.616
APU0000712311,1985,M10,1985 Oct,0.673
APU0000712311,1985,M11,1985 Nov,0.808
APU0000712311,1985,M12,1985 Dec,0.953
APU0000712311,1986,M01,1986 Jan,1.104
APU0000712311,1986,M02,1986 Feb,0.752
APU0000712311,1986,M03,1986 Mar,0.773
APU0000712311,1986,M04,1986 Apr,0.805
APU0000712311,1986,M05,1986 May,0.879
APU0000712311,1986,M06,1986 Jun,0.802
APU0000712311,1986,M07,1986 Jul,0.737
APU0000712311,1986,M08,1986 Aug,0.686
APU0000712311,1986,M09,1986 Sep,0.674
APU0000712311,1986,M10,1986 Oct,0.811
APU0000712311,1986,M11,1986 Nov,0.919
APU0000712311,1986,M12,1986 Dec,0.943
APU0000712311,1987,M03,1987 Mar,0.760
APU0000712311,1987,M04,1987 Apr,0.820
APU0000712311,1987,M05,1987 May,0.788
APU0000712311,1987,M06,1987 Jun,0.883
APU0000712311,1987,M07,1987 Jul,0.816
APU0000712311,1987,M08,1987 Aug,0.664
APU0000712311,1987,M09,1987 Sep,0.735
APU0000712311,1987,M10,1987 Oct,0.777
APU0000712311,1987,M11,1987 Nov,0.992
APU0000712311,1987,M12,1987 Dec,0.996
APU0000712311,1988,M01,1988 Jan,0.871
APU0000712311,1988,M02,1988 Feb,0.856
APU0000712311,1988,M03,1988 Mar,0.744
APU0000712311,1988,M04,1988 Apr,0.902
APU0000712311,1988,M05,1988 May,0.859
APU0000712311,1988,M06,1988 Jun,0.765
APU0000712311,1988,M07,1988 Jul,0.798
APU0000712311,1988,M08,1988 Aug,0.819
APU0000712311,1988,M09,1988 Sep,0.874
APU0000712311,1988,M10,1988 Oct,0.853
APU0000712311,1988,M11,1988 Nov,0.856
APU0000712311,1988,M12,1988 Dec,0.812
APU0000712311,1989,M01,1989 Jan,0.797
APU0000712311,1989,M02,1989 Feb,1.051
APU0000712311,1989,M03,1989 Mar,0.891
APU0000712311,1989,M04,1989 Apr,0.970
APU0000712311,1989,M05,1989 May,1.323
APU0000712311,1989,M06,1989 Jun,0.873
APU0000712311,1989,M07,1989 Jul,0.847
APU0000712311,1989,M08,1989 Aug,0.797
APU0000712311,1989,M09,1989 Sep,0.777
APU0000712311,1989,M10,1989 Oct,0.836
APU0000712311,1989,M11,1989 Nov,0.884
APU0000712311,1989,M12,1989 Dec,0.898
APU0000712311,1990,M01,1990 Jan,1.735
APU0000712311,1990,M02,1990 Feb,2.361
APU0000712311,1990,M03,1990 Mar,1.765
APU0000712311,1990,M04,1990 Apr,0.732
APU0000712311,1990,M05,1990 May,0.697
APU0000712311,1990,M06,1990 Jun,0.792
APU0000712311,1990,M07,1990 Jul,0.777
APU0000712311,1990,M08,1990 Aug,0.765
APU0000712311,1990,M09,1990 Sep,0.773
APU0000712311,1990,M10,1990 Oct,0.846
APU0000712311,1990,M11,1990 Nov,0.862
APU0000712311,1990,M12,1990 Dec,0.858
APU0000712311,1991,M01,1991 Jan,0.912
APU0000712311,1991,M02,1991 Feb,0.840
APU0000712311,1991,M03,1991 Mar,0.948
APU0000712311,1991,M04,1991 Apr,1.210
APU0000712311,1991,M05,1991 May,1.457
APU0000712311,1991,M06,1991 Jun,1.672
APU0000712311,1991,M07,1991 Jul,1.166
APU0000712311,1991,M08,1991 Aug,0.795
APU0000712311,1991,M09,1991 Sep,0.759
APU0000712311,1991,M10,1991 Oct,0.714
APU0000712311,1991,M11,1991 Nov,0.813
APU0000712311,1991,M12,1991 Dec,0.793
APU0000712311,1992,M01,1992 Jan,0.936
APU0000712311,1992,M02,1992 Feb,1.430
APU0000712311,1992,M03,1992 Mar,1.729
APU0000712311,1992,M04,1992 Apr,1.623
APU0000712311,1992,M05,1992 May,0.828
APU0000712311,1992,M06,1992 Jun,0.747
APU0000712311,1992,M07,1992 Jul,0.801
APU0000712311,1992,M08,1992 Aug,0.802
APU0000712311,1992,M09,1992 Sep,0.765
APU0000712311,1992,M10,1992 Oct,1.001
APU0000712311,1992,M11,1992 Nov,1.242
APU0000712311,1992,M12,1992 Dec,1.227
APU0000712311,1993,M01,1993 Jan,1.141
APU0000712311,1993,M02,1993 Feb,1.098
APU0000712311,1993,M03,1993 Mar,0.880
APU0000712311,1993,M04,1993 Apr,1.016
APU0000712311,1993,M05,1993 May,1.553
APU0000712311,1993,M06,1993 Jun,1.278
APU0000712311,1993,M07,1993 Jul,0.824
APU0000712311,1993,M08,1993 Aug,0.856
APU0000712311,1993,M09,1993 Sep,1.092
APU0000712311,1993,M10,1993 Oct,0.944
APU0000712311,1993,M11,1993 Nov,1.010
APU0000712311,1993,M12,1993 Dec,1.313
APU0000712311,1994,M01,1994 Jan,1.604
APU0000712311,1994,M02,1994 Feb,1.112
APU0000712311,1994,M03,1994 Mar,0.914
APU0000712311,1994,M04,1994 Apr,0.951
APU0000712311,1994,M05,1994 May,0.949
APU0000712311,1994,M06,1994 Jun,1.047
APU0000712311,1994,M07,1994 Jul,0.990
APU0000712311,1994,M08,1994 Aug,0.969
APU0000712311,1994,M09,1994 Sep,0.958
APU0000712311,1994,M10,1994 Oct,0.979
APU0000712311,1994,M11,1994 Nov,1.129
APU0000712311,1994,M12,1994 Dec,1.428
APU0000712311,1995,M01,1995 Jan,1.323
APU0000712311,1995,M02,1995 Feb,1.300
APU0000712311,1995,M03,1995 Mar,1.081
APU0000712311,1995,M04,1995 Apr,1.299
APU0000712311,1995,M05,1995 May,0.985
APU0000712311,1995,M06,1995 Jun,1.102
APU0000712311,1995,M07,1995 Jul,1.252
APU0000712311,1995,M08,1995 Aug,0.938
APU0000712311,1995,M09,1995 Sep,0.950
APU0000712311,1995,M10,1995 Oct,1.041
APU0000712311,1995,M11,1995 Nov,1.097
APU0000712311,1995,M12,1995 Dec,1.507
APU0000712311,1996,M01,1996 Jan,1.103
APU0000712311,1996,M02,1996 Feb,1.084
APU0000712311,1996,M03,1996 Mar,1.467
APU0000712311,1996,M04,1996 Apr,1.867
APU0000712311,1996,M05,1996 May,1.379
APU0000712311,1996,M06,1996 Jun,1.127
APU0000712311,1996,M07,1996 Jul,1.031
APU0000712311,1996,M08,1996 Aug,1.006
APU0000712311,1996,M09,1996 Sep,0.980
APU0000712311,1996,M10,1996 Oct,1.084
APU0000712311,1996,M11,1996 Nov,1.182
APU0000712311,1996,M12,1996 Dec,1.210
APU0000712311,1997,M01,1997 Jan,1.213
APU0000712311,1997,M02,1997 Feb,1.314
APU0000712311,1997,M03,1997 Mar,1.654
APU0000712311,1997,M04,1997 Apr,1.348
APU0000712311,1997,M05,1997 May,1.175
APU0000712311,1997,M06,1997 Jun,1.300
APU0000712311,1997,M07,1997 Jul,1.141
APU0000712311,1997,M08,1997 Aug,1.130
APU0000712311,1997,M09,1997 Sep,1.091
APU0000712311,1997,M10,1997 Oct,1.162
APU0000712311,1997,M11,1997 Nov,1.370
APU0000712311,1997,M12,1997 Dec,1.617
APU0000712311,1998,M01,1998 Jan,1.452
APU0000712311,1998,M02,1998 Feb,1.356
APU0000712311,1998,M03,1998 Mar,1.515
APU0000712311,1998,M04,1998 Apr,1.398
APU0000712311,1998,M05,1998 May,1.472
APU0000712311,1998,M06,1998 Jun,1.393
APU0000712311,1998,M07,1998 Jul,1.515
APU0000712311,1998,M08,1998 Aug,1.312
APU0000712311,1998,M09,1998 Sep,1.241
APU0000712311,1998,M10,1998 Oct,1.573
APU0000712311,1998,M11,1998 Nov,1.689
APU0000712311,1998,M12,1998 Dec,1.798
APU0000712311,1999,M01,1999 Jan,1.904
APU0000712311,1999,M02,1999 Feb,1.476
APU0000712311,1999,M03,1999 Mar,1.395
APU0000712311,1999,M04,1999 Apr,1.298
APU0000712311,1999,M05,1999 May,1.284
APU0000712311,1999,M06,1999 Jun,1.304
APU0000712311,1999,M07,1999 Jul,1.287
APU0000712311,1999,M08,1999 Aug,1.232
APU0000712311,1999,M09,1999 Sep,1.272
APU0000712311,1999,M10,1999 Oct,1.279
APU0000712311,1999,M11,1999 Nov,1.300
APU0000712311,1999,M12,1999 Dec,1.405
APU0000712311,2000,M01,2000 Jan,1.443
APU0000712311,2000,M02,2000 Feb,1.286
APU0000712311,2000,M03,2000 Mar,1.364
APU0000712311,2000,M04,2000 Apr,1.487
APU0000712311,2000,M05,2000 May,1.366
APU0000712311,2000,M06,2000 Jun,1.318
APU0000712311,2000,M07,2000 Jul,1.282
APU0000712311,2000,M08,2000 Aug,1.262
APU0000712311,2000,M09,2000 Sep,1.319
APU0000712311,2000,M10,2000 Oct,1.387
APU0000712311,2000,M11,2000 Nov,1.503
APU0000712311,2000,M12,2000 Dec,1.567
APU0000712311,2001,M01,2001 Jan,1.414
APU0000712311,2001,M02,2001 Feb,1.313
APU0000712311,2001,M03,2001 Mar,1.336
APU0000712311,2001,M04,2001 Apr,1.433
APU0000712311,2001,M05,2001 May,1.243
APU0000712311,2001,M06,2001 Jun,1.356
APU0000712311,2001,M07,2001 Jul,1.257
APU0000712311,2001,M08,2001 Aug,1.185
APU0000712311,2001,M09,2001 Sep,1.168
APU0000712311,2001,M10,2001 Oct,1.267
APU0000712311,2001,M11,2001 Nov,1.468
APU0000712311,2001,M12,2001 Dec,1.404
APU0000712311,2002,M01,2002 Jan,1.451
APU0000712311,2002,M02,2002 Feb,1.298
APU0000712311,2002,M03,2002 Mar,1.292
APU0000712311,2002,M04,2002 Apr,1.319
APU0000712311,2002,M05,2002 May,1.332
APU0000712311,2002,M06,2002 Jun,1.299
APU0000712311,2002,M07,2002 Jul,1.243
APU0000712311,2002,M08,2002 Aug,1.181
APU0000712311,2002,M09,2002 Sep,1.158
APU0000712311,2002,M10,2002 Oct,1.236
APU0000712311,2002,M11,2002 Nov,1.430
APU0000712311,2002,M12,2002 Dec,1.655
APU0000712311,2003,M01,2003 Jan,1.711
APU0000712311,2003,M02,2003 Feb,1.565
APU0000712311,2003,M03,2003 Mar,1.619
APU0000712311,2003,M04,2003 Apr,1.555
APU0000712311,2003,M05,2003 May,1.401
APU0000712311,2003,M06,2003 Jun,1.398
APU0000712311,2003,M07,2003 Jul,1.460
APU0000712311,2003,M08,2003 Aug,1.513
APU0000712311,2003,M09,2003 Sep,1.438
APU0000712311,2003,M10,2003 Oct,1.436
APU0000712311,2003,M11,2003 Nov,1.480
APU0000712311,2003,M12,2003 Dec,1.533
APU0000712311,2004,M01,2004 Jan,1.472
APU0000712311,2004,M02,2004 Feb,1.510
APU0000712311,2004,M03,2004 Mar,1.529
APU0000712311,2004,M04,2004 Apr,1.519
APU0000712311,2004,M05,2004 May,1.510
APU0000712311,2004,M06,2004 Jun,1.331
APU0000712311,2004,M07,2004 Jul,1.253
APU0000712311,2004,M08,2004 Aug,1.312
APU0000712311,2004,M09,2004 Sep,1.321
APU0000712311,2004,M10,2004 Oct,1.715
APU0000712311,2004,M11,2004 Nov,2.337
APU0000712311,2004,M12,2004 Dec,2.467
APU0000712311,2005,M01,2005 Jan,1.660
APU0000712311,2005,M02,2005 Feb,1.428
APU0000712311,2005,M03,2005 Mar,1.548
APU0000712311,2005,M04,2005 Apr,1.710
APU0000712311,2005,M05,2005 May,1.911
APU0000712311,2005,M06,2005 Jun,1.655
APU0000712311,2005,M07,2005 Jul,1.607
APU0000712311,2005,M08,2005 Aug,1.416
APU0000712311,2005,M09,2005 Sep,1.429
APU0000712311,2005,M10,2005 Oct,1.547
APU0000712311,2005,M11,2005 Nov,1.574
APU0000712311,2005,M12,2005 Dec,1.848
APU0000712311,2006,M01,2006 Jan,2.162
APU0000712311,2006,M02,2006 Feb,1.910
APU0000712311,2006,M03,2006 Mar,1.649
APU0000712311,2006,M04,2006 Apr,1.573
APU0000712311,2006,M05,2006 May,1.543
APU0000712311,2006,M06,2006 Jun,1.457
APU0000712311,2006,M07,2006 Jul,1.479
APU0000712311,2006,M08,2006 Aug,1.488
APU0000712311,2006,M09,2006 Sep,1.908
APU0000712311,2006,M10,2006 Oct,2.188
APU0000712311,2006,M11,2006 Nov,1.784
APU0000712311,2006,M12,2006 Dec,1.639
APU0000712311,2007,M01,2007 Jan,1.621
APU0000712311,2007,M02,2007 Feb,1.644
APU0000712311,2007,M03,2007 Mar,1.555
APU0000712311,2007,M04,2007 Apr,1.630
APU0000712311,2007,M05,2007 May,1.685
APU0000712311,2007,M06,2007 Jun,1.510
APU0000712311,2007,M07,2007 Jul,1.486
APU0000712311,2007,M08,2007 Aug,1.485
APU0000712311,2007,M09,2007 Sep,1.496
APU0000712311,2007,M10,2007 Oct,1.649
APU0000712311,2007,M11,2007 Nov,1.851
APU0000712311,2007,M12,2007 Dec,2.147
APU0000712311,2008,M01,2008 Jan,2.032
APU0000712311,2008,M02,2008 Feb,1.735
APU0000712311,2008,M03,2008 Mar,1.835
APU0000712311,2008,M04,2008 Apr,1.773
APU0000712311,2008,M05,2008 May,1.675
APU0000712311,2008,M06,2008 Jun,1.814
APU0000712311,2008,M07,2008 Jul,1.713
APU0000712311,2008,M08,2008 Aug,1.694
APU0000712311,2008,M09,2008 Sep,1.591
APU0000712311,2008,M10,2008 Oct,1.611
APU0000712311,2008,M11,2008 Nov,1.722
APU0000712311,2008,M12,2008 Dec,1.734
APU0000712311,2009,M01,2009 Jan,1.661
APU0000712311,2009,M02,2009 Feb,1.556
APU0000712311,2009,M03,2009 Mar,1.511
APU0000712311,2009,M04,2009 Apr,1.591
APU0000712311,2009,M05,2009 May,1.584
APU0000712311,2009,M06,2009 Jun,1.604
APU0000712311,2009,M07,2009 Jul,1.618
APU0000712311,2009,M08,2009 Aug,1.528
APU0000712311,2009,M09,2009 Sep,1.538
APU0000712311,2009,M10,2009 Oct,1.595
APU0000712311,2009,M11,2009 Nov,1.726
APU0000712311,2009,M12,2009 Dec,1.961
APU0000712311,2010,M01,2010 Jan,1.837
APU0000712311,2010,M02,2010 Feb,1.765
APU0000712311,2010,M03,2010 Mar,2.007
APU0000712311,2010,M04,2010 Apr,2.132
APU0000712311,2010,M05,2010 May,1.918
APU0000712311,2010,M06,2010 Jun,1.586
APU0000712311,2010,M07,2010 Jul,1.544
APU0000712311,2010,M08,2010 Aug,1.405
APU0000712311,2010,M09,2010 Sep,1.503
APU0000712311,2010,M10,2010 Oct,1.502
APU0000712311,2010,M11,2010 Nov,1.519
APU0000712311,2010,M12,2010 Dec,1.591
APU0000712311,2011,M01,2011 Jan,1.590
APU0000712311,2011,M02,2011 Feb,1.832
APU0000712311,2011,M03,2011 Mar,2.086
APU0000712311,2011,M04,2011 Apr,2.270
APU0000712311,2011,M05,2011 May,1.794
APU0000712311,2011,M06,2011 Jun,1.559
APU0000712311,2011,M07,2011 Jul,1.442
APU0000712311,2011,M08,2011 Aug,1.420
APU0000712311,2011,M09,2011 Sep,1.503
APU0000712311,2011,M10,2011 Oct,1.465
APU0000712311,2011,M11,2011 Nov,1.516
APU0000712311,2011,M12,2011 Dec,1.531
APU0000712311,2012,M01,2012 Jan,1.542
APU0000712311,2012,M02,2012 Feb,1.433
APU0000712311,2012,M03,2012 Mar,1.452
APU0000712311,2012,M04,2012 Apr,1.388
APU0000712311,2012,M05,2012 May,1.336
APU0000712311,2012,M06,2012 Jun,1.492
APU0000712311,2012,M07,2012 Jul,1.506
APU0000712311,2012,M08,2012 Aug,1.440
APU0000712311,2012,M09,2012 Sep,1.384
APU0000712311,2012,M10,2012 Oct,1.443
APU0000712311,2012,M11,2012 Nov,1.469
APU0000712311,2012,M12,2012 Dec,1.594
APU0000712311,2013,M01,2013 Jan,1.545
APU0000712311,2013,M02,2013 Feb,1.497
APU0000712311,2013,M03,2013 Mar,1.493
APU0000712311,2013,M04,2013 Apr,1.460
APU0000712311,2013,M05,2013 May,1.454
APU0000712311,2013,M06,2013 Jun,1.470
APU0000712311,2013,M07,2013 Jul,1.430
APU0000712311,2013,M08,2013 Aug,1.509
APU0000712311,2013,M09,2013 Sep,1.566
APU0000712311,2013,M11,2013 Nov,1.700
APU0000712311,2013,M12,2013 Dec,1.727
APU0000712311,2014,M01,2014 Jan,1.702
APU0000712311,2014,M02,2014 Feb,1.672
APU0000712311,2014,M03,2014 Mar,1.632
APU0000712311,2014,M04,2014 Apr,1.622
APU0000712311,2014,M05,2014 May,1.629
APU0000712311,2014,M06,2014 Jun,1.675
APU0000712311,2014,M07,2014 Jul,1.633
APU0000712311,2014,M08,2014 Aug,1.544
APU0000712311,2014,M09,2014 Sep,1.546
APU0000712311,2014,M10,2014 Oct,1.695
APU0000712311,2014,M11,2014 Nov,1.948
APU0000712311,2014,M12,2014 Dec,2.189
APU0000712311,2015,M01,2015 Jan,2.089
APU0000712311,2015,M02,2015 Feb,1.849
APU0000712311,2015,M03,2015 Mar,1.819
APU0000712311,2015,M04,2015 Apr,1.847
APU0000712311,2015,M05,2015 May,1.740
APU0000712311,2015,M06,2015 Jun,1.708
APU0000712311,2015,M07,2015 Jul,1.777
APU0000712311,2015,M08,2015 Aug,1.737
APU0000712311,2015,M09,2015 Sep,1.775
APU0000712311,2015,M10,2015 Oct,1.844
APU0000712311,2015,M11,2015 Nov,1.977
APU0000712311,2015,M12,2015 Dec,1.932
APU0000712311,2016,M01,2016 Jan,2.528
APU0000712311,2016,M02,2016 Feb,2.316
APU0000712311,2016,M03,2016 Mar,1.941
APU0000712311,2016,M04,2016 Apr,1.862
APU0000712311,2016,M05,2016 May,1.695
APU0000712311,2016,M06,2016 Jun,1.709
APU0000712311,2016,M07,2016 Jul,1.635
APU0000712311,2016,M08,2016 Aug,1.685
APU0000712311,2016,M09,2016 Sep,1.786
APU0000712311,2016,M10,2016 Oct,1.994
APU0000712311,2016,M11,2016 Nov,1.984
APU0000712311,2016,M12,2016 Dec,1.972
APU0000712311,2017,M01,2017 Jan,2.048
APU0000712311,2017,M02,2017 Feb,1.930
APU0000712311,2017,M03,2017 Mar,1.943
APU0000712311,2017,M04,2017 Apr,1.902
APU0000712311,2017,M05,2017 May,1.867
APU0000712311,2017,M06,2017 Jun,1.873
APU0000712311,2017,M07,2017 Jul,1.952
APU0000712311,2017,M08,2017 Aug,1.846
APU0000712311,2017,M09,2017 Sep,1.828
APU0000712311,2017,M10,2017 Oct,1.813
APU0000712311,2017,M11,2017 Nov,1.933
APU0000712311,2017,M12,2017 Dec,2.237
APU0000712311,2018,M01,2018 Jan,2.336
APU0000712311,2018,M02,2018 Feb,2.026
APU0000712311,2018,M03,2018 Mar,1.868
APU0000712311,2018,M04,2018 Apr,1.802
APU0000712311,2018,M05,2018 May,1.675
APU0000712311,2018,M06,2018 Jun,1.706
APU0000712311,2018,M07,2018 Jul,1.887
APU0000712311,2018,M08,2018 Aug,1.737
APU0000712311,2018,M09,2018 Sep,1.826
APU0000712311,2018,M10,2018 Oct,1.901
APU0000712311,2018,M11,2018 Nov,2.057
APU0000712311,2018,M12,2018 Dec,2.175
APU0000712311,2019,M01,2019 Jan,2.227
APU0000712311,2019,M02,2019 Feb,2.068
APU0000712311,2019,M03,2019 Mar,2.079
APU0000712311,2019,M04,2019 Apr,1.947
APU0000712311,2019,M05,2019 May,1.823
APU0000712311,2019,M06,2019 Jun,1.812
APU0000712311,2019,M07,2019 Jul,1.799
APU0000712311,2019,M08,2019 Aug,1.864
APU0000712311,2019,M09,2019 Sep,1.911
APU0000712311,2019,M10,2019 Oct,1.779
APU0000712311,2019,M11,2019 Nov,1.903
